w,l,nf,flavor,vg,mean_rel_error,vth_error
8e-07,5e-07,1,9,0.6,1.5983002706519487,0.8132116517979306
1.6e-06,1e-06,1,8,0.6,1.5972687333029918,0.8227930384370633
4e-07,5e-07,2,9,0.6,1.596678983514181,0.8133088911441929
5e-07,3e-07,1,3,0.0,1.5949201537663318,-0.30704240425585966
3e-06,6e-08,8,4,0.0,1.5936358708695575,-0.11057538713168891
1.6e-06,6e-08,8,0,0.0,1.590246901124249,0.5379452429767069
8e-07,5e-07,1,7,0.6,1.5882481467952454,0.8018875427271958
2e-07,4e-08,2,0,0.0,1.588065098804117,0.6408487616149641
2e-07,3e-08,2,0,0.0,1.588065098804117,0.6408487616149641
1e-07,5e-07,4,5,0.3,1.5864567800206637,-0.7081584023341532
1.6e-06,5e-07,2,2,0.3,1.5842452017260737,-0.7181354015082289
3e-06,4e-08,8,5,0.0,1.583522485851353,0.007624116968142802
3e-06,3e-08,8,5,0.0,1.583522485851353,0.007624116968142802
8e-07,5e-07,1,8,0.6,1.582815568087737,0.8116907538950235
2e-07,5e-07,4,5,0.3,1.5824918193273747,-0.6913732453779776
4e-07,4e-08,2,4,0.0,1.5807890822357202,-0.04955281476543816
4e-07,3e-08,2,4,0.0,1.5807890822357202,-0.04955281476543816
7.5e-07,6e-07,1,3,0.0,1.576725711370495,-0.28414595551081
3e-06,6e-08,8,0,0.0,1.576339893171623,0.20707593180030837
1e-07,3e-08,4,4,0.0,1.5736405474331205,-0.0042026139677674434
1e-07,4e-08,4,4,0.0,1.5736405474331205,-0.0042026139677674434
2e-07,1e-06,8,5,0.3,1.5731580742166367,-0.6854858236531454
2e-07,1e-06,8,2,0.3,1.5713584916882566,-0.6913940307987624
4e-07,5e-07,4,2,0.3,1.5694462610818822,-0.7284933141835379
2e-07,5e-07,1,0,0.3,1.5641426623829315,-0.11378874482120421
1.6e-06,4e-08,4,8,0.9,1.5638146768248233,0.04333560486431355
1.6e-06,3e-08,4,8,0.9,1.5638146768248233,0.04333560486431355
1e-07,1e-06,4,1,0.3,1.5581011315618432,-0.441380665907125
7.5e-07,5e-07,1,3,0.0,1.5580559525213382,-0.2598203916919799
1e-07,4e-08,8,7,0.9,1.5578495952725016,-0.06147798279584317
1e-07,3e-08,8,7,0.9,1.5578495952725016,-0.06147798279584317
1e-07,9e-08,1,9,0.6,1.5565829273616358,0.3157789597361537
1e-07,1e-06,2,0,0.3,1.5557003033453365,-0.12183181390120226
4e-07,2e-07,1,2,0.3,1.548550494919638,-0.6856903803042735
8e-07,3e-08,8,8,0.9,1.5481285892408658,0.040870738902186496
8e-07,4e-08,8,8,0.9,1.5481285892408658,0.040870738902186496
8e-07,1e-06,4,5,0.3,1.5453531872862627,-0.6955449392414605
1e-06,9e-07,1,3,0.0,1.5405067257011438,-0.27675316376932324
4e-07,5e-07,2,1,0.3,1.5403465510891994,-0.6341969372437899
4e-07,1e-06,8,8,0.6,1.539224524392753,0.8196565448360283
2e-07,5e-07,4,2,0.3,1.5374086356833476,-0.7019624151705142
4e-07,5e-07,4,5,0.3,1.5373237361071577,-0.6885563873698093
4e-07,3e-08,1,6,0.9,1.5366293009812548,-0.0901153308149086
4e-07,4e-08,1,6,0.9,1.5366293009812548,-0.0901153308149086
4e-07,1e-06,8,9,0.6,1.5348392268617688,0.8212115441328645
3e-06,5e-07,1,5,0.3,1.5343815427683372,-0.6608818444400697
1.6e-06,1e-06,4,2,0.3,1.5338933075021959,-0.7080704167536533
4e-07,1e-06,8,7,0.6,1.5325257358677695,0.807729569151364
1e-06,1e-06,1,3,0.0,1.5286380051516062,-0.24017960083096535
4e-07,2e-07,1,5,0.3,1.5285941838905341,-0.6795976552600803
5e-07,1e-06,2,3,0.0,1.5276752143022678,-0.29175198188743023
2.65e-06,1e-06,1,9,0.6,1.5270495737272602,0.8233031592181356
2e-07,5e-07,8,8,0.6,1.5253592630360235,0.8085508260578577
4e-07,1e-06,8,6,0.6,1.5242708432363703,0.6863018509653671
2e-07,5e-07,8,9,0.6,1.5240351863421653,0.813658284746471
2.65e-06,1e-06,1,7,0.6,1.5232169591110682,0.8217738041423353
8e-07,1e-06,4,8,0.6,1.5228238882624634,0.823224145228251
2e-07,5e-07,8,7,0.6,1.522705833388431,0.7889697884758851
4e-07,1e-06,2,0,0.3,1.5217587322433648,-0.1139467940402603
1e-07,6e-08,4,6,0.6,1.5206930873664355,-0.009781472218780785
8e-07,1e-06,4,9,0.6,1.520277230785707,0.822755891804746
8e-07,1e-06,4,7,0.6,1.5200444421300532,0.8179766845925858
2e-07,5e-07,8,6,0.6,1.5197686997860067,0.6822210696459302
1e-07,1e-06,8,2,0.3,1.519017527995779,-0.6904036049968904
1e-07,6e-08,4,7,0.6,1.5182598747196123,0.03075408880969316
2.65e-06,1e-06,1,8,0.6,1.5181997076187574,0.8245098327903375
2e-07,4e-08,4,4,0.0,1.5178137692726925,-0.012351323349044097
2e-07,3e-08,4,4,0.0,1.5178137692726925,-0.012351323349044097
4e-07,5e-07,1,0,0.3,1.5175872635152605,-0.1128192649793458
4e-07,1e-06,8,2,0.3,1.5161577339174068,-0.7115072176916794
8e-07,1e-06,1,4,0.3,1.5154716744036036,-0.719450913086154
1.6e-06,1e-06,2,1,0.3,1.5147338869706735,-0.6518884803107252
2e-07,2e-07,1,5,0.3,1.5143310599138031,-0.6492491344278426
8e-07,5e-07,4,2,0.3,1.5139079057566407,-0.704422318329043
1e-07,5e-07,4,2,0.3,1.5135346072813574,-0.6660242406979913
4e-07,2e-07,1,9,0.6,1.5126974557743726,0.6862809766081901
2.65e-06,1e-06,2,1,0.3,1.5121731462596257,-0.6808850664914328
1.6e-06,1e-06,2,9,0.6,1.511454677766889,0.82351485685699
8e-07,1e-06,4,6,0.6,1.5097113387204657,0.8490182578174637
4e-07,5e-07,4,9,0.6,1.508806123972616,0.8127154416300233
1e-07,5e-07,8,6,0.6,1.507687612060832,0.6799411283539947
1.6e-06,1e-06,2,8,0.6,1.5063703887420672,0.8237426447719293
1e-07,6e-08,8,8,0.6,1.5061173191172181,0.13508680934050593
4e-07,5e-07,4,8,0.6,1.5045978787991063,0.8098523868144718
1.6e-06,1e-06,2,7,0.6,1.503657373195257,0.8176422949358114
3e-06,5e-07,2,2,0.3,1.5026453315330648,-0.7255541590758708
4e-07,5e-07,4,7,0.6,1.5016218568499187,0.7984489000861518
4e-07,2e-07,1,8,0.6,1.5015763728380935,0.7103226180675047
2.65e-06,1e-06,1,6,0.6,1.4954709693765136,0.7363771981595866
8e-07,5e-07,2,9,0.6,1.4951844587282985,0.8123875375994701
7.5e-07,3e-07,1,3,0.0,1.4943556600399162,-0.3153134291483335
4e-07,2e-07,1,7,0.6,1.493784492333865,0.6456235435951796
1e-07,5e-07,2,1,0.3,1.4932024444013257,-0.5823710554930743
1.6e-06,5e-07,2,5,0.3,1.4917389772992213,-0.6722999553869093
2e-07,6e-08,4,6,0.6,1.4904112053193028,-0.02530293875835271
8e-07,5e-07,2,7,0.6,1.489130267503257,0.8083398803493558
1e-07,4e-08,2,0,0.0,1.4875313192249682,0.6415914764049626
1e-07,3e-08,2,0,0.0,1.4875313192249682,0.6415914764049626
1.6e-06,3e-08,1,4,0.0,1.4859133749819582,-0.007069223129025803
1.6e-06,4e-08,1,4,0.0,1.4859133749819582,-0.007069223129025803
8e-07,5e-07,2,8,0.6,1.485795754225514,0.8122648906803789
8e-07,4e-08,1,0,0.0,1.481720691860428,0.6524812751570739
8e-07,3e-08,1,0,0.0,1.481720691860428,0.6524812751570739
4e-07,5e-07,4,6,0.6,1.480775357177487,0.6797387251410116
1.6e-06,1e-06,2,6,0.6,1.4780462026006307,0.6819722435934403
8e-07,5e-07,2,6,0.6,1.4763188162528698,0.6752695285528253
1e-07,1e-06,2,4,0.3,1.4761310701947026,-0.6899877651686621
2e-07,1e-06,2,4,0.3,1.4760614210653216,-0.7208409206431411
1e-06,5e-07,1,3,0.0,1.4749960797113173,-0.2628679270704043
2.65e-06,1e-06,2,5,0.3,1.4737200835307447,-0.6627056650648644
1e-07,5e-07,1,0,0.3,1.47326823896808,-0.1103433412740641
4e-07,1e-06,8,5,0.3,1.4710119685327103,-0.7173541606920321
2e-07,4e-08,4,0,0.0,1.470143861482131,-0.04516184428050263
2e-07,3e-08,4,0,0.0,1.470143861482131,-0.04516184428050263
1e-07,2e-07,1,2,0.3,1.4655199555099754,-0.6428278120413395
8e-07,2e-07,1,2,0.3,1.4652691616053803,-0.6921054719539415
8e-07,3e-08,2,0,0.0,1.4644962173147535,0.03945652540434108
8e-07,4e-08,2,0,0.0,1.4644962173147535,0.03945652540434108
2e-07,2e-07,1,2,0.3,1.4644380909893844,-0.6373726203607429
1.6e-06,5e-07,1,9,0.6,1.464076169060527,0.813149255144085
2e-07,4e-08,2,6,0.9,1.463489518246121,-0.09091610468393989
2e-07,3e-08,2,6,0.9,1.463489518246121,-0.09091610468393989
1e-07,4e-08,2,8,0.6,1.4622683863542787,-0.09590636881315692
1e-07,3e-08,2,8,0.6,1.4622683863542787,-0.09590636881315692
1e-07,6e-08,1,9,0.6,1.4611363543825202,0.23385474567370368
8e-07,1e-06,4,1,0.3,1.4598233016319875,-0.6528542628728704
1.6e-06,5e-07,1,7,0.6,1.4597506630002548,0.8041258268240465
2.65e-06,1e-06,4,2,0.3,1.459161403057939,-0.7407300704157513
8e-07,5e-07,2,1,0.3,1.4585905901983645,-0.663715104185963
1.6e-06,5e-07,1,8,0.6,1.4575061544012182,0.8108210070183216
1e-07,6e-08,2,6,0.6,1.4478449677004832,-0.0012304570631983258
1.6e-06,4e-08,1,0,0.0,1.4430746855748473,-0.018592483555140316
1.6e-06,3e-08,1,0,0.0,1.4430746855748473,-0.018592483555140316
8e-07,2e-07,1,5,0.3,1.4428527379926015,-0.6841013103031912
3e-06,4e-08,4,8,0.9,1.442314956048286,0.04711783073666606
3e-06,3e-08,4,8,0.9,1.442314956048286,0.04711783073666606
4e-07,2e-07,1,6,0.6,1.4405442093030287,0.6479195630395016
3e-06,5e-07,1,1,0.3,1.4394120664222407,-0.664863546782548
2e-07,1e-06,2,0,0.3,1.438575739466955,-0.11858577246317696
1e-07,4e-08,2,7,0.6,1.438270226075462,0.0287184818533799
1e-07,3e-08,2,7,0.6,1.438270226075462,0.0287184818533799
2e-07,4e-08,1,8,0.6,1.4358057535789517,-0.08938878753480645
2e-07,3e-08,1,8,0.6,1.4358057535789517,-0.08938878753480645
1e-07,2e-07,1,5,0.3,1.435360812315037,-0.671301297403867
2.65e-06,1e-06,1,0,0.3,1.4349704387504698,-0.5070768980735026
1.6e-06,1e-06,4,5,0.3,1.4346821216986902,-0.6483003461006313
1e-07,6e-08,2,7,0.6,1.4315380936912872,0.012095345628451742
1.6e-06,5e-07,1,6,0.6,1.4310151201061418,0.6788872010537352
8e-07,3e-08,2,4,0.0,1.4307835418127668,-0.005344527141066147
8e-07,4e-08,2,4,0.0,1.4307835418127668,-0.005344527141066147
2e-07,9e-08,1,9,0.6,1.4289365200567057,0.3383121329286904
5e-07,3e-07,2,3,0.0,1.4264279645978637,-0.29193634592492756
1.6e-06,3e-08,1,7,0.9,1.4252391088845195,0.031134228156036226
1.6e-06,4e-08,1,7,0.9,1.4252391088845195,0.031134228156036226
4e-07,3e-08,4,0,0.0,1.424699598677965,0.05168358624540037
4e-07,4e-08,4,0,0.0,1.424699598677965,0.05168358624540037
1.6e-06,4e-08,2,0,0.0,1.4215336704463089,0.035997992665451894
1.6e-06,3e-08,2,0,0.0,1.4215336704463089,0.035997992665451894
2e-07,6e-08,8,7,0.6,1.4212635843101178,-0.06382777434330622
3e-06,4e-08,1,0,0.0,1.4201228044572647,0.2397554025526607
3e-06,3e-08,1,0,0.0,1.4201228044572647,0.2397554025526607
8e-07,1e-06,8,2,0.3,1.4188064489355692,-0.7206477670678213
4e-07,3e-08,4,7,0.9,1.415829505570534,0.01904494771912646
4e-07,4e-08,4,7,0.9,1.415829505570534,0.01904494771912646
1e-07,9e-08,2,9,0.6,1.415764920891618,0.31701109992704013
1e-07,9e-08,1,8,0.6,1.4150536095700237,0.28784888979944484
8e-07,5e-07,4,5,0.3,1.4149348231667913,-0.677247435752522
8e-07,4e-08,2,7,0.9,1.4148546036903404,0.017819248890679665
8e-07,3e-08,2,7,0.9,1.4148546036903404,0.017819248890679665
1e-06,6e-07,1,3,0.0,1.4124771302120647,-0.25223598133936564
4e-07,3e-08,2,0,0.0,1.4087155809342178,0.6442456128597137
4e-07,4e-08,2,0,0.0,1.4087155809342178,0.6442456128597137
1.6e-06,4e-08,8,8,0.9,1.4058625606814252,0.044759821126650154
1.6e-06,3e-08,8,8,0.9,1.4058625606814252,0.044759821126650154
1e-07,5e-07,1,4,0.3,1.40437007008526,-0.7030949912712139
1e-07,4e-08,4,0,0.0,1.4028330253241879,0.6425977615160424
1e-07,3e-08,4,0,0.0,1.4028330253241879,0.6425977615160424
2e-07,6e-08,2,6,0.6,1.4015241233770046,-0.009401938966399043
2e-07,9e-08,8,6,0.6,1.3998008343416106,0.0981904949314778
2e-07,1e-06,8,1,0.3,1.3971848136486025,-0.5961808372089693
2e-07,4e-08,8,7,0.9,1.3962933836271645,-0.016148412288862615
2e-07,3e-08,8,7,0.9,1.3962933836271645,-0.016148412288862615
1.6e-06,5e-07,2,1,0.3,1.3913442432652725,-0.6492449184789418
2e-07,5e-07,8,5,0.3,1.383939970883104,-0.7070138569685978
4e-07,4e-08,4,4,0.0,1.3837181739585203,-0.002636242517864207
4e-07,3e-08,4,4,0.0,1.3837181739585203,-0.002636242517864207
1e-06,3e-07,1,3,0.0,1.382735301526488,-0.30620860999401844
2e-07,5e-07,1,4,0.3,1.3820951627511895,-0.7139698702176671
1.6e-06,5e-07,4,2,0.3,1.381933781451679,-0.7076630647733115
1e-07,3e-08,4,6,0.9,1.378442037878574,-0.08708164943501544
1e-07,4e-08,4,6,0.9,1.378442037878574,-0.08708164943501544
8e-07,1e-06,8,8,0.6,1.3775019138402003,0.8224158665630804
2e-07,6e-08,8,6,0.6,1.3774539528108742,0.06929069936597915
8e-07,1e-06,2,0,0.3,1.3741470789872536,-0.11560896028763246
2.65e-06,1e-06,2,7,0.6,1.3731031832664065,0.8218553461539525
2e-07,9e-08,8,7,0.6,1.3717130696036093,0.10991606838843032
3e-06,9e-08,8,6,0.6,1.3708640115257367,-0.006012231185565486
2e-07,6e-08,8,8,0.6,1.370506216326548,-0.021866392450721972
8e-07,1e-06,8,9,0.6,1.3703712329454851,0.821980957665233
5e-07,5e-07,2,3,0.0,1.3693184067875213,-0.25502419293715284
8e-07,4e-08,4,0,0.0,1.3690530862449939,0.0031889920344821965
8e-07,3e-08,4,0,0.0,1.3690530862449939,0.0031889920344821965
1e-07,9e-08,8,7,0.6,1.3674829607084082,0.1668322254041777
2e-07,3e-08,8,0,0.0,1.3607140676642713,0.01646289102037035
2e-07,4e-08,8,0,0.0,1.3607140676642713,0.01646289102037035
2.65e-06,1e-06,2,9,0.6,1.3606093359232105,0.8239643112107649
2e-06,3e-07,1,3,0.0,1.358679995251518,-0.24207733430649903
2.65e-06,1e-06,2,6,0.6,1.3585632748115972,0.696916142895808
8e-07,9e-08,8,6,0.6,1.358316716245518,0.047759970227616466
8e-07,1e-06,8,7,0.6,1.3572389284031,0.8139271411465927
1.6e-06,2e-07,1,2,0.3,1.3570499648758696,-0.6806591558146344
4e-07,5e-07,8,9,0.6,1.3470179709026988,0.8126054751637906
1e-07,5e-07,8,5,0.3,1.3463219202113552,-0.6936364420091857
8e-07,1e-06,8,6,0.6,1.346118367530584,0.6786389036337388
1.5e-06,1e-06,1,3,0.0,1.344592091438632,-0.23285146255689004
7.5e-07,5e-07,2,3,0.0,1.3443548170990154,-0.23347601157774533
4e-07,5e-07,1,4,0.3,1.344114990102596,-0.7077285045869725
7.5e-07,3e-07,2,3,0.0,1.343297808682706,-0.26304933213935844
3e-06,3e-08,2,0,0.0,1.3413081715347857,0.020718119653099887
3e-06,4e-08,2,0,0.0,1.3413081715347857,0.020718119653099887
1.6e-06,1e-06,4,1,0.3,1.3395899041286274,-0.6640195266744455
1e-07,5e-07,2,0,0.3,1.3375004735469194,-0.11044545168431169
2.65e-06,1e-06,2,8,0.6,1.3358784866905458,0.823428833986288
2e-07,5e-07,8,2,0.3,1.3357838926563756,-0.6812663411484857
4e-07,5e-07,8,7,0.6,1.3357239491041233,0.8016156643038529
8e-07,1e-06,8,5,0.3,1.3339028578705727,-0.6738092947224026
2e-07,6e-08,1,9,0.6,1.3336556092843832,0.22810995304465537
1e-07,4e-08,8,4,0.0,1.3329677261217905,-0.0042889267616620375
1e-07,3e-08,8,4,0.0,1.3329677261217905,-0.0042889267616620375
4e-07,1e-06,2,4,0.3,1.3319068934045588,-0.7308188220995624
1.6e-06,1e-06,1,0,0.3,1.3308892959900909,-0.11524963430336999
1.5e-06,5e-07,1,3,0.0,1.3281795978088993,-0.24450992378868486
1e-07,3e-08,1,6,0.6,1.3274624346030142,-0.013811659640849294
1e-07,4e-08,1,6,0.6,1.3274624346030142,-0.013811659640849294
1e-07,6e-08,2,9,0.6,1.3274473218513065,0.2339144971610345
1.6e-06,1e-06,4,9,0.6,1.3265271478423168,0.8233325230523526
4e-07,6e-08,8,8,0.6,1.3260308757477515,-0.06389598297777588
8e-07,5e-07,4,9,0.6,1.3257878111115065,0.8117818082286519
4e-07,5e-07,8,8,0.6,1.3250910237553546,0.8094905202052168
4e-07,5e-07,8,2,0.3,1.3247275591585157,-0.6837983403259241
3e-06,9e-08,4,6,0.6,1.3233424271754521,0.12125870914180653
1.5e-06,3e-07,1,3,0.0,1.3232079697369445,-0.2624963141621658
1.6e-06,1e-06,4,7,0.6,1.3219609312158345,0.8171896509584179
4e-07,5e-07,4,1,0.3,1.3214503955730612,-0.3641434323570015
1e-06,3e-07,2,3,0.0,1.3206284248324822,-0.25574107023306025
8e-07,5e-07,4,7,0.6,1.3192286960027026,0.807399398677594
8e-07,5e-07,1,0,0.3,1.317635431342498,-0.11440725811107247
1.6e-06,1e-06,4,8,0.6,1.3163992821898236,0.8236071945056279
1e-07,9e-08,1,7,0.6,1.3160622154839348,0.1818626979583236
1.5e-06,6e-07,1,3,0.0,1.3154965169895292,-0.259464964021363
2e-07,5e-07,4,1,0.3,1.3123427202486428,-0.5989488343350008
8e-07,5e-07,4,8,0.6,1.3121852970264944,0.8126602861834155
1.6e-06,3e-08,4,0,0.0,1.3120858915397706,-0.0007799875020526592
1.6e-06,4e-08,4,0,0.0,1.3120858915397706,-0.0007799875020526592
1.5e-06,9e-07,1,3,0.0,1.3114907836581522,-0.25090724209580717
3e-06,9e-08,8,8,0.6,1.3113569544029091,-0.06419254263731616
2e-07,1e-06,4,0,0.3,1.3105355240922614,-0.11745083366448886
4e-07,3e-08,2,6,0.9,1.3090933324577079,-0.0900152610234328
4e-07,4e-08,2,6,0.9,1.3090933324577079,-0.0900152610234328
3e-06,5e-07,2,5,0.3,1.308784281318895,-0.6505775897555238
2e-07,9e-08,1,8,0.6,1.3087555873645011,0.2969440998098945
4e-07,4e-08,8,0,0.0,1.3069922069624453,0.03797198416859937
4e-07,3e-08,8,0,0.0,1.3069922069624453,0.03797198416859937
4e-07,5e-07,8,5,0.3,1.3041093196489906,-0.6940619885664004
1e-07,9e-08,2,8,0.6,1.3038750983459173,0.29002366780295225
4e-07,5e-07,8,6,0.6,1.3032608325295256,0.6802231825324434
8e-07,2e-07,1,9,0.6,1.302141486526836,0.6842991347636238
1e-07,6e-08,4,8,0.6,1.3020871152826883,0.1373923841970189
7.5e-07,1e-06,2,3,0.0,1.3007052341605905,-0.25884731608848
1e-07,9e-08,8,6,0.6,1.300680817262685,0.10777543249880803
1e-07,9e-08,4,9,0.6,1.3002172357767567,0.3161885060444515
1.6e-06,1e-06,1,4,0.3,1.2994587788857213,-0.7134857739510367
8e-07,6e-08,8,8,0.6,1.298866685401727,-0.08345304396143141
3e-06,4e-08,1,4,0.0,1.2973918843088437,-0.00822082257731005
3e-06,3e-08,1,4,0.0,1.2973918843088437,-0.00822082257731005
2e-07,5e-07,2,0,0.3,1.2966416868967383,-0.10874527571485473
4e-07,9e-08,8,7,0.6,1.2957859292775846,0.08179100315414109
1e-07,1e-06,8,1,0.3,1.2954528757034174,-0.7445644349067799
1.6e-06,2e-07,1,5,0.3,1.2953465794409484,-0.6378649244804839
4e-07,1e-06,8,1,0.3,1.295226824226036,-0.577853474612966
2e-07,6e-08,1,7,0.6,1.293385961460398,-0.0029977651293555396
3e-06,5e-07,1,7,0.6,1.2917990081729187,0.8101823995847071
2e-07,6e-08,2,7,0.6,1.2906462292094074,-0.004253021579223776
3e-06,5e-07,1,8,0.6,1.2904033485459923,0.8127196930025579
2e-07,9e-08,2,9,0.6,1.288488072725103,0.33988185924965914
8e-07,9e-08,8,7,0.6,1.287793355815859,0.03203852135934426
1.6e-06,4e-08,2,4,0.0,1.2866941093755782,-0.007581629480314267
1.6e-06,3e-08,2,4,0.0,1.2866941093755782,-0.007581629480314267
1.6e-06,1e-06,4,6,0.6,1.2866123338878572,0.8353813143509878
2.65e-06,1e-06,4,5,0.3,1.2864575009479817,-0.6566215459648512
2.65e-06,1e-06,4,1,0.3,1.2863053726989975,-0.6905300782499927
3e-06,9e-08,8,9,0.6,1.2859851836373115,0.05225642946622827
3e-06,6e-08,8,8,0.6,1.2855122764110678,-0.12234639969501282
8e-07,5e-07,4,6,0.6,1.2845866438752411,0.6786565736750776
1.6e-06,5e-07,2,9,0.6,1.2831387869598234,0.8127406788506599
4e-07,5e-07,2,0,0.3,1.2807703515890687,-0.10845134830020464
8e-07,5e-07,4,1,0.3,1.280355809843749,-0.6251446200636255
1.6e-06,5e-07,2,8,0.6,1.2800541714124558,0.8115905953235378
1e-07,4e-08,8,0,0.0,1.279696847108308,0.4133030203030411
1e-07,3e-08,8,0,0.0,1.279696847108308,0.4133030203030411
8e-07,3e-08,4,4,0.0,1.2791342716822214,-0.008328553675460815
8e-07,4e-08,4,4,0.0,1.2791342716822214,-0.008328553675460815
3e-06,5e-07,1,9,0.6,1.276920989869516,0.8149180876273
4e-07,6e-08,4,7,0.6,1.2762678743324503,-0.07046466859800679
1e-07,5e-07,8,2,0.3,1.2761628777899348,-0.6513609350498168
1e-06,5e-07,2,3,0.0,1.2734652456773639,-0.2324895201599274
1.6e-06,5e-07,4,5,0.3,1.2711950468878064,-0.6776174344073049
3e-06,9e-08,1,6,0.6,1.271022064017639,0.1673843820175429
2e-07,4e-08,8,4,0.0,1.2695987750246176,-0.009656415186753642
2e-07,3e-08,8,4,0.0,1.2695987750246176,-0.009656415186753642
4e-07,9e-08,4,7,0.6,1.2689442982305876,0.11081648022086626
3e-06,5e-07,2,1,0.3,1.2689283316315654,-0.6426270222724166
2e-07,9e-08,4,6,0.6,1.268568794931952,0.10216694772711038
1.6e-06,9e-08,8,6,0.6,1.2684510057208163,0.04598935426384365
2e-07,4e-08,1,7,0.6,1.268159998517373,-0.08033184033496149
2e-07,3e-08,1,7,0.6,1.268159998517373,-0.08033184033496149
3e-06,4e-08,1,7,0.9,1.2678831296054929,0.076648296395211
3e-06,3e-08,1,7,0.9,1.2678831296054929,0.076648296395211
4e-07,1e-06,4,0,0.3,1.267790779356186,-0.11412399734119172
2e-06,6e-07,1,3,0.0,1.2667230928960507,-0.22713679621210847
8e-07,9e-08,8,8,0.6,1.264931201017672,0.06512701873882576
3e-06,9e-08,4,8,0.6,1.2643848127566455,-0.001074636384322758
2.5e-06,3e-07,1,3,0.0,1.2630613467848142,-0.2517859310936347
4e-07,2e-07,1,1,0.3,1.2627191088446812,-0.5232317296285318
3e-06,3e-08,4,0,0.0,1.2609435045368504,-0.00213196746335953
3e-06,4e-08,4,0,0.0,1.2609435045368504,-0.00213196746335953
3e-06,9e-08,2,6,0.6,1.2601396650108039,0.09898212214976854
1.6e-06,1e-06,8,2,0.3,1.2590112765064938,-0.7054226391351388
8e-07,1e-06,8,1,0.3,1.25835048762834,-0.6592047610186236
3e-06,4e-08,8,7,0.9,1.258313256369218,-0.045719981931603024
3e-06,3e-08,8,7,0.9,1.258313256369218,-0.045719981931603024
2e-07,9e-08,4,7,0.6,1.25764995624104,0.21888841863850333
1.6e-06,5e-07,2,7,0.6,1.2570795470319367,0.8075111486240335
1.6e-06,3e-08,4,4,0.0,1.2569893359991688,-0.009034380242059825
1.6e-06,4e-08,4,4,0.0,1.2569893359991688,-0.009034380242059825
1.6e-06,5e-07,2,6,0.6,1.2544457166949488,0.6730066960384928
2e-07,9e-08,8,8,0.6,1.2537585432512781,0.28784119470194247
3e-06,4e-08,2,4,0.0,1.2532128420094903,-0.009645271346895079
3e-06,3e-08,2,4,0.0,1.2532128420094903,-0.009645271346895079
8e-07,2e-07,1,1,0.3,1.2513305070627503,-0.6426092850400035
3e-06,4e-08,8,8,0.9,1.2511753244838135,0.04313096221974494
3e-06,3e-08,8,8,0.9,1.2511753244838135,0.04313096221974494
4e-07,6e-08,4,8,0.6,1.251084214130819,0.1158543692539529
1.6e-06,9e-08,8,8,0.6,1.2509955846710619,-0.009515103819694115
1e-07,9e-08,8,8,0.6,1.2503945631172755,0.2881090815572093
3e-06,5e-07,1,6,0.6,1.2501575022863356,0.7355540444423863
2e-06,5e-07,1,3,0.0,1.2498042687388407,-0.23890821706446397
2.5e-06,3e-07,2,3,0.0,1.2484078050205387,-0.13837891315002837
8e-07,9e-08,4,6,0.6,1.2479924227193306,0.0837954936468791
8e-07,3e-08,1,6,0.9,1.2460539998802376,-0.06069126607309175
8e-07,4e-08,1,6,0.9,1.2460539998802376,-0.06069126607309175
8e-07,4e-08,8,4,0.0,1.2458776205824422,-0.008505071511716422
8e-07,3e-08,8,4,0.0,1.2458776205824422,-0.008505071511716422
8e-07,2e-07,1,8,0.6,1.2449594064431575,0.707146640186529
8e-07,6e-08,1,7,0.6,1.2448505775401202,-0.04866648048801098
1e-07,1e-06,4,0,0.3,1.2442717515891233,-0.12009215556651254
1.6e-06,3e-08,8,0,0.0,1.2435271899307403,0.0004749236115138
1.6e-06,4e-08,8,0,0.0,1.2435271899307403,0.0004749236115138
2.5e-06,5e-07,1,3,0.0,1.243139647576316,-0.21891086039402174
4e-07,9e-08,8,8,0.6,1.2424805224617743,0.2347096814370293
3e-06,4e-08,8,6,0.9,1.241712830244216,-0.06798802580045132
3e-06,3e-08,8,6,0.9,1.241712830244216,-0.06798802580045132
1e-07,9e-08,2,7,0.6,1.2388899383109333,0.1689579021642576
1.6e-06,6e-08,8,8,0.6,1.2358577922730494,0.18938647478192752
8e-07,3e-08,8,6,0.9,1.2358168464761268,-0.09228481095235974
